CNPJ,EMPRESA,CONTA,DESCRIÇÃO,VALOR,DEMONSTRATIVO,ANO,MES,PERIODO
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.02,Diferido,1956.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.09,Resultado Líquido das Operações Continuadas,40164.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10,Resultado Líquido de Operações Descontinuadas,0.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11,Lucro/Prejuízo Consolidado do Período,40164.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.01,Atribuído a Sócios da Empresa Controladora,40164.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.02,Atribuído a Sócios Não Controladores,0.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99,Lucro por Ação - (Reais / Ação),0.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.01,Lucro Básico por Ação,0.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.02,Lucro Diluído por Ação,0.0,Demonstração do Resultado,2018,9,3T2018
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.01,Receita de Venda de Bens e/ou Serviços,377163.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.02,Custo dos Bens e/ou Serviços Vendidos,-204687.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.03,Resultado Bruto,172476.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04,Despesas/Receitas Operacionais,-135789.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.01,Despesas com Vendas,-96100.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.02,Despesas Gerais e Administrativas,-41116.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.04,Outras Receitas Operacionais,1427.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.05,Outras Despesas Operacionais,0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.06,Resultado de Equivalência Patrimonial,0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,36687.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06,Resultado Financeiro,-5247.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.01,Receitas Financeiras,5867.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.02,Despesas Financeiras,-11114.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.07,Resultado Antes dos Tributos sobre o Lucro,31440.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-8299.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.01,Corrente,-12069.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.02,Diferido,3770.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.09,Resultado Líquido das Operações Continuadas,23141.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10,Resultado Líquido de Operações Descontinuadas,0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11,Lucro/Prejuízo Consolidado do Período,23141.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.01,Atribuído a Sócios da Empresa Controladora,23141.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.02,Atribuído a Sócios Não Controladores,0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99,Lucro por Ação - (Reais / Ação),0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.01,Lucro Básico por Ação,0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.02,Lucro Diluído por Ação,0.0,Demonstração do Resultado,2019,3,1T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.01,Receita de Venda de Bens e/ou Serviços,393546.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.02,Custo dos Bens e/ou Serviços Vendidos,-209215.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.03,Resultado Bruto,184331.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04,Despesas/Receitas Operacionais,-135210.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.01,Despesas com Vendas,-97908.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.02,Despesas Gerais e Administrativas,-48717.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.04,Outras Receitas Operacionais,0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.05,Outras Despesas Operacionais,11415.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.06,Resultado de Equivalência Patrimonial,0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,49121.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06,Resultado Financeiro,-4403.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.01,Receitas Financeiras,4964.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.02,Despesas Financeiras,-9367.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.07,Resultado Antes dos Tributos sobre o Lucro,44718.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-4150.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.01,Corrente,-5381.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.02,Diferido,1231.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.09,Resultado Líquido das Operações Continuadas,40568.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10,Resultado Líquido de Operações Descontinuadas,0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11,Lucro/Prejuízo Consolidado do Período,40568.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.01,Atribuído a Sócios da Empresa Controladora,40568.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.02,Atribuído a Sócios Não Controladores,0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99,Lucro por Ação - (Reais / Ação),0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.01,Lucro Básico por Ação,0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.02,Lucro Diluído por Ação,0.0,Demonstração do Resultado,2019,6,2T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.01,Receita de Venda de Bens e/ou Serviços,440874.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.02,Custo dos Bens e/ou Serviços Vendidos,-240204.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.03,Resultado Bruto,200670.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04,Despesas/Receitas Operacionais,-139413.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.01,Despesas com Vendas,-109150.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.02,Despesas Gerais e Administrativas,-39000.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.04,Outras Receitas Operacionais,0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.05,Outras Despesas Operacionais,8737.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.06,Resultado de Equivalência Patrimonial,0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,61257.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06,Resultado Financeiro,-3882.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.01,Receitas Financeiras,15105.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.02,Despesas Financeiras,-18987.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.07,Resultado Antes dos Tributos sobre o Lucro,57375.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-17600.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.01,Corrente,-18888.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.02,Diferido,1288.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.09,Resultado Líquido das Operações Continuadas,39775.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10,Resultado Líquido de Operações Descontinuadas,0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11,Lucro/Prejuízo Consolidado do Período,39775.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.01,Atribuído a Sócios da Empresa Controladora,39775.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.02,Atribuído a Sócios Não Controladores,0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99,Lucro por Ação - (Reais / Ação),0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.01,Lucro Básico por Ação,0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.02,Lucro Diluído por Ação,0.0,Demonstração do Resultado,2019,9,3T2019
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.01,Receita de Venda de Bens e/ou Serviços,375471.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.02,Custo dos Bens e/ou Serviços Vendidos,-203099.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.03,Resultado Bruto,172372.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04,Despesas/Receitas Operacionais,-128354.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.01,Despesas com Vendas,-117123.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.02,Despesas Gerais e Administrativas,-39358.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.04,Outras Receitas Operacionais,28127.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.05,Outras Despesas Operacionais,0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.06,Resultado de Equivalência Patrimonial,0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,44018.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06,Resultado Financeiro,-772.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.01,Receitas Financeiras,51841.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.02,Despesas Financeiras,-52613.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.07,Resultado Antes dos Tributos sobre o Lucro,43246.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-17358.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.01,Corrente,-18032.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.02,Diferido,674.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.09,Resultado Líquido das Operações Continuadas,25888.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10,Resultado Líquido de Operações Descontinuadas,0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11,Lucro/Prejuízo Consolidado do Período,25888.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.01,Atribuído a Sócios da Empresa Controladora,25888.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.02,Atribuído a Sócios Não Controladores,0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99,Lucro por Ação - (Reais / Ação),0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.01,Lucro Básico por Ação,0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.02,Lucro Diluído por Ação,0.0,Demonstração do Resultado,2020,3,1T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.01,Receita de Venda de Bens e/ou Serviços,154443.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.02,Custo dos Bens e/ou Serviços Vendidos,-74283.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.03,Resultado Bruto,80160.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04,Despesas/Receitas Operacionais,-171328.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.01,Despesas com Vendas,-132379.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.02,Despesas Gerais e Administrativas,-38435.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.04,Outras Receitas Operacionais,0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.05,Outras Despesas Operacionais,-514.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.06,Resultado de Equivalência Patrimonial,0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.05,Resultado Antes do Resultado Financeiro e dos Tributos,-91168.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06,Resultado Financeiro,-9075.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.01,Receitas Financeiras,12536.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.06.02,Despesas Financeiras,-21611.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.07,Resultado Antes dos Tributos sobre o Lucro,-100243.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08,Imposto de Renda e Contribuição Social sobre o Lucro,17944.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.01,Corrente,-7711.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.08.02,Diferido,25655.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.09,Resultado Líquido das Operações Continuadas,-82299.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10,Resultado Líquido de Operações Descontinuadas,0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.01,Lucro/Prejuízo Líquido das Operações Descontinuadas,0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.10.02,Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas,0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11,Lucro/Prejuízo Consolidado do Período,-82299.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.01,Atribuído a Sócios da Empresa Controladora,-82299.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.11.02,Atribuído a Sócios Não Controladores,0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99,Lucro por Ação - (Reais / Ação),0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.01,Lucro Básico por Ação,0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.99.02,Lucro Diluído por Ação,0.0,Demonstração do Resultado,2020,6,2T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.01,Receita de Venda de Bens e/ou Serviços,416463.0,Demonstração do Resultado,2020,9,3T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.02,Custo dos Bens e/ou Serviços Vendidos,-229976.0,Demonstração do Resultado,2020,9,3T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.03,Resultado Bruto,186487.0,Demonstração do Resultado,2020,9,3T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04,Despesas/Receitas Operacionais,-142031.0,Demonstração do Resultado,2020,9,3T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.01,Despesas com Vendas,-108360.0,Demonstração do Resultado,2020,9,3T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.02,Despesas Gerais e Administrativas,-32366.0,Demonstração do Resultado,2020,9,3T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.03,Perdas pela Não Recuperabilidade de Ativos,0.0,Demonstração do Resultado,2020,9,3T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.04,Outras Receitas Operacionais,0.0,Demonstração do Resultado,2020,9,3T2020
16.590.234/0001-76,AREZZO INDÚSTRIA E COMÉRCIO S.A.,3.04.05,Outras Despesas Operacionais,-1305.0,Demonstração do Resultado,2020,9,3T2020
